Unnamed: 0,id,text,tweets
2738,1463273366597648401,putaing mais c’est quoi ça ? 😂 Venom: Let There Be Carnage sur TV Time https://t.co/RG5NQhk28j https://t.co/CxPHXnaMhs,putaing mais ’est quoi ça ? 😂 venom : carnage sur tv time URL URL
2739,1463273339250688007,"Nova cena deletada de Venom: Let There Be Carnage!
Nova cena descartada do filme Venom: Let There Be Carnage!
https://t.co/Rld1pdrs61",nova cena deletada de venom : carnage ! nova cena descartada filme venom : carnage ! URL
2744,1463273112527679489,"Venom: Let There Be Carnage não foi aprovado para estrear na China.
https://t.co/zYvJD1KS2T",venom : carnage não foi aprovado para estrear na china . URL
2746,1463273015022600193,"Venom Let There Be Carnage
Goated movie suck my nuts https://t.co/9CjRRDRklx",venom carnage goated movie suck nuts URL
2753,1463272720087633925,"@williamadler78 How to train your pet furry dragon
Clifford the big red rocket dog
Venom: let there be anal carnage
For the love of monopoly money
Rudolph the red nosed reindeer hunter",@USER train pet furry dragon clifford red rocket dog venom : anal carnage love monopoly money rudolph red nosed reindeer hunter
2756,1463272347637407747,I'm struggling to think of a movie I've ever hated more than #Venom: Let There Be Carnage... and I'm only 37 minutes into it.. FML...,'m struggling movie 've hated #venom : carnage ... 'm 37 minutes .. fml ...
2758,1463272236589232133,"I think that the only film I’ve seen this year that is worse than Venom: Let There Be Carnage is SAS: Red Notice (which went off after around half an hour).

People need to stop playing now. These films are proper shite.",film ’ve seen worse venom : carnage sas : red notice ( half hour ) . people stop playing . films proper shite .
2759,1463272123648991235,"@The_TJCalhoun I think I’d reorganize these like so:

1. Shang-Chi
2. The Suicide Squad
3. Zack Snyder: Justice League
4. Black Widow
5. The Eternals
6. Venom: Let There Be Carnage

And that’s excluding the animated superhero movies that came out this year. Things look different if I add them.",@USER ’d reorganize : 1 . shang-chi 2 . suicide squad 3 . zack snyder : justice league 4 . black widow 5 . eternals 6 . venom : carnage ’s excluding animated superhero movies . look add .
2762,1463271617602142217,"@March4th__2022 Homecoming
FFH (maybe, I haven’t seen it in a while)
Venom
Let There Be Carnage","@USER homecoming ffh ( maybe , n’t seen ) venom carnage"
2768,1463271089392566278,"Venom:Let There Be Carnage 😂😂😂, he's so funny 😄😄 #VenomLetThereBeCarnage","venom : carnage 😂 😂 😂 , 's funny 😄 😄 #venomlettherebecarnage"
2773,1463270541876506627,"Venom: Let There Be Carnage (2021, Dir: Andy Serkis) https://t.co/i2HxIdNXbQ","venom : carnage ( 2021 , dir : andy serkis ) URL"
2774,1463270350477828103,"@seraphilms si aún no puedes ver lbtc 
https://t.co/WvV57CIKiZ",@USER si aún puedes ver lbtc URL
2777,1463269879767777285,"Venom: Let there be Carnage (2021)

La primera mitad es tremendo cague de risa
El resto es pura pelea y un arco de personaje muy xd

4/10 https://t.co/nQimAwt218",venom : carnage ( 2021 ) la primera mitad es tremendo cague de risa el resto es pura pelea un arco de personaje muy xd 4 / 10 URL
2780,1463269759085125633,@titanbat81 @spideysnews I think he will be after Venom let there be Carnage’s post-credit scene,@USER @USER venom carnage ’s post-credit scene
2784,1463269266799697927,"RT @Easy_As_He_Him: Let There Be Carnage was as good as Venom.

It was also a really tight 90.

They may not be great films but they're goo…",rt @USER : carnage venom . tight 90 . films 're goo …
2788,1463268970795044865,RT @SonyPicsHomeEnt: Forget the bird. Bring home the movie with something for everyone - #Venom: Let There Be Carnage is on Digital this Tu…,rt @USER : forget bird . bring home movie - #venom : carnage digital tu …
2790,1463268763328032768,"Let There Be Carnage was as good as Venom.

It was also a really tight 90.

They may not be great films but they're good films for what they are.",carnage venom . tight 90 . films 're films .
2792,1463268549347078146,"nw: venom
let there be carnage",nw : venom carnage
2797,1463268419420180487,"Tautulli (MoePlexServer 2.0)
Venom: Let There Be Carnage was recently added to Plex.",tautulli ( moeplexserver 2.0 ) venom : carnage recently added plex .
2798,1463268401250504712,"Venom: Let There Be Carnage (2021)

💙🖤🖤🖤🖤 https://t.co/9fnInIYyoZ",venom : carnage ( 2021 ) 💙 🖤 🖤 🖤 🖤 URL
2806,1463267748281081859,"101) Venom: Let There Be Carnage (2021)
Dir: Andy Serkis

Bueno, que cagada. Al igual que la 1era, tiene un ritmo horrible, la sentí apurada, recortada. No me gustó Carnage, se lo ve limitado (PG13 por qué?) y con poco tiempo en pantalla. La post créditos safa, ponele

3.5/10 https://t.co/aiTQKlMiAY","101 ) venom : carnage ( 2021 ) dir : andy serkis bueno , que cagada . al igual que la 1era , tiene un ritmo horrible , la sentí apurada , recortada . gustó carnage , se lo ve limitado ( pg13 por qué ? ) con poco tiempo en pantalla . la post créditos safa , ponele 3.5 / 10 URL"
2813,1463267267991543823,"I rated Venom: Let There Be Carnage❌ Cringe ✅ 2021) 
4/10  

القاعده تقول : اليوم السيئ لابد ان ينتهي بفيلم سيئ 
 https://t.co/mrs3nuN7QG",rated venom : carnage ❌ cringe ✅ 2021 ) 4 / 10 القاعده تقول : اليوم السيئ لابد ان ينتهي بفيلم سيئ URL
2820,1463266488031322121,"Venom: Let There Be Carnage, 2021 - ★★½ (https://t.co/Y1QPon3Ddi)","venom : carnage , 2021 - ★ ★ ½ ( URL"
2822,1463266339313762308,"#Venom #Sony #TomHardy
VENOM: LET THERE BE CARNAGE Extended Preview - First 7 Minutes https://t.co/kNzRF0pj0c",#venom #sony #tomhardy venom : carnage extended preview - 7 minutes URL
2827,1463266110522871809,Bring home the carnage. #Venom: Let There Be Carnage is now available on #AMCTheatresOnDemand! Buy &amp; watch instantly: https://t.co/g6lKxcN6Z0 https://t.co/lq5zRyTSti,bring home carnage . #venom : carnage available #amctheatresondemand ! buy & amp ; watch instantly : URL URL
2832,1463265838555873282,"#ElCineQueHeVistoEn2021
268. Venom: Let There Be Carnage [Andy Serkis, 2021] 🇺🇸
6/10 https://t.co/m09EqsMhsr","#elcinequehevistoen2021 268 . venom : carnage [ andy serkis , 2021 ] 🇺 🇸 6 / 10 URL"
2834,1463265453124501511,"45: VENOM: LET THERE BE CARNAGE: I’m in this film and it is… not good. The script is bad, the acting feels bored, and the action is dull. If you liked the first one, you’ll probably like this, but I didn’t, and I didn’t. At least it’s short! Wouldn’t Recommend. https://t.co/GyGlPobDto","45 : venom : carnage : ’m film … . script bad , acting feels bored , action dull . liked , ’ll probably , n’t , n’t . ’s short ! n’t recommend . URL"
2849,1463264982993412102,Let me download Venom : Let There Be Carnage 😍,download venom : carnage 😍
2852,1463264894036365323,Oficialmente se confirma que China baneó 'VENOM LET THERE BE CARNAGE' y no será estrenada en el país. https://t.co/RUQnpulfAJ,oficialmente se confirma que china baneó 'venom carnage ' será estrenada en el país . URL
2855,1463264831667064836,"Venom: Let There Be Carnage - Exclusive Extended Deleted Clip (2021) Woody Harrelson, Naomie Harris
https://t.co/zlVCZfDoDa","venom : carnage - exclusive extended deleted clip ( 2021 ) woody harrelson , naomie harris URL"
2857,1463264588162641920,"RT @moinsyyed1985: Let There Be Carnage Review

+ Hardy playing brock with nervous energy against venom's manchild like manicness is hilari…",rt @USER : carnage review + hardy playing brock nervous energy venom 's manchild manicness hilari …
2861,1463264249174761476,People hate on Venom way too much man Let There Be Carnage was fun af,people hate venom carnage fun af
2862,1463264118220242947,[Radarr] Imported: Venom: Let There Be Carnage (2021) [WEBDL-1080p] https://t.co/pAXN9CDfHZ @TugaPlex,[ radarr ] imported : venom : carnage ( 2021 ) [ webdl-1080p ] URL @USER
2868,1463263719417434112,finalmente venom let there be carnage em qualidade decente,finalmente venom carnage em qualidade decente
2869,1463263630745608194,owshiii venom let there be carnage meron naaa,owshiii venom carnage meron naaa
2870,1463263629663522824,VENOM: LET THERE BE CARNAGE Extended Preview – First 7 Minutes https://t.co/pOq6EaI0Gg,venom : carnage extended preview – 7 minutes URL
2873,1463263570171420676,I rated Venom - Let there be Carnage (2021) 6/10  #IMDb https://t.co/h23O1j820d,rated venom - carnage ( 2021 ) 6 / 10 #imdb URL
2877,1463263111469846538,"@kaio_9k Far From Home
Venom Let There Be Carnage
Venom
Homecoming",@USER home venom carnage venom homecoming
2892,1463262253352996865,"🚨 Nova cena deletada de Venom: Let There Be Carnage.
https://t.co/yYyZfKOCFt",🚨 nova cena deletada de venom : carnage . URL
2900,1463261569815494656,#nowwatching Venom: Let There Be Carnage,#nowwatching venom : carnage
2901,1463261088821260301,259. Venom: Let There Be Carnage https://t.co/Db71Wkohcv,259 . venom : carnage URL
2903,1463260511357714432,"Venom: Let There Be Carnage grossed $390K on Monday (from 2,230 locations).  Total gross stands at $207.00M.

#Venom2  #BoxOffice  @SonyPictures  @VenomMovie","venom : carnage grossed $ 390k monday ( 2,230 locations ) . total gross stands $ 207.00 . #venom2 #boxoffice @USER @USER"
2904,1463260499777359875,Let’s see what Venom: Let There Be Carnage is giving.,’s venom : carnage giving .
2905,1463260221946712069,RT @InsiderReviews: The 'Venom' sequel starring Tom Hardy and Woody Harrelson is now available to stream at home for $20 https://t.co/fBMRw…,rt @USER : 'venom ' sequel starring tom hardy woody harrelson available stream home $ 20 URL
2916,1463259532256284673,"#NowWatching Venom: Let There be Carnage (2021)
Dir by. Andy Serkis https://t.co/BeqIpSXwva",#nowwatching venom : carnage ( 2021 ) dir . andy serkis URL
2919,1463259166982684678,taking a pause in our regularly scheduled programming cause I’m burnt out on spidey. Watching venom let there be carnage 😌,taking pause regularly scheduled programming cause ’m burnt spidey . watching venom carnage 😌
2920,1463259063039504386,"@qLxke_ My ranking would be 
homecoming 
Venom let there be carnage 
Ffh 
Venom (still liked the movie for what it was)",@USER ranking homecoming venom carnage ffh venom ( liked movie )
2923,1463258610914545670,Venom: Let There Be Carnage is now available to stream on Prime Video#RwOT #Rwanda     https://t.co/3GlbZlxMab https://t.co/tv9Vz5ytYj,venom : carnage available stream prime video #rwot #rwanda URL URL
2932,1463257358327554061,y en a vous êtes trop énervé contre venom let there be carnage oh ☠️,en vous êtes trop énervé contre venom carnage oh ☠ ️
2933,1463257191280873477,Venom: Let There Be Carnage Has a Very Tiny Matrix Resurrections Crossover https://t.co/sNiaKdKGhX #venom #carnage #fictionalserialkillers https://t.co/4CpIcPWrfM,venom : carnage tiny matrix resurrections crossover URL #venom #carnage #fictionalserialkillers URL
2938,1463256902163390464,"Just rewatched all of the Spider-Man films. The definitive ordering:

Into the Spiderverse
Homecoming
Spider-Man 2
Spider-Man 1
Far From Home
…
Amazing Spider-Man 
Amazing Spider-Man 2
…
Venom: Let There Be Carnage
Venom
…
Spider-man 3

No questions at this time.",rewatched spider-man films . definitive : spiderverse homecoming spider-man 2 spider-man 1 home … amazing spider-man amazing spider-man 2 … venom : carnage venom … spider-man 3 questions time .
2940,1463256622181097480,@EARTH_96283 They just banned Oscar winning film Venom Let There Be Carnage!!! They can’t do that!,@USER banned oscar winning film venom carnage ! ! ! ca n’t !
2947,1463255063753863176,Will check out Venom: Let There Be Carnage when it's available for rent on VUDU next month.,check venom : carnage 's available rent vudu month .
2949,1463254946636312578,Venom Let There Be Carnage was just released today and stores Blu-ray DVD digital HD https://t.co/aBykcwYyAo,venom carnage released stores blu-ray dvd digital hd URL
2954,1463254581639483395,"Let There Be Carnage
Venom
Homecoming
Far From Home https://t.co/MDDss0lY1g",carnage venom homecoming home URL
2959,1463254100804571148,"RT @animeflix_fr: Venom : Let There Be Carnage est enfin dispo sur Anime-Flix : 

https://t.co/AYBAOzp7pG",rt @USER : venom : carnage est enfin dispo sur anime-flix : URL
2960,1463253863469879298,i just watched venom: let there be carnage aka the lgbtq+ movie of the year,watched venom : carnage aka lgbtq + movie
2961,1463253717105483777,فيلم Venom: Let There Be Carnage أصبح الأن متاح للمشاهدة بجودة WEB DL. https://t.co/Pt8MRdE6Yd,فيلم venom : carnage أصبح الأن متاح للمشاهدة بجودة web dl . URL
2964,1463253261054447621,FINALLY SAW VENOM LET THERE BE CARNAGE LETS FUCKING GOOOOO,finally venom carnage fucking gooooo
2966,1463253120889278477,"Venom : Let There Be Carnage est enfin dispo sur Anime-Flix : 

https://t.co/AYBAOzp7pG",venom : carnage est enfin dispo sur anime-flix : URL
2967,1463253099548753927,"WATCH 🎥: An extended deleted scene from ‘VENOM: LET THERE BE CARNAGE’ has been released by @IGN #VenomLetThereBeCarnage 
https://t.co/TT1lGy7CTo",watch 🎥 : extended deleted scene ‘ venom : carnage ’ released @USER #venomlettherebecarnage URL
2979,1463252395614375936,"Will Venom: Let There Be Carnage be on a streaming subscription at some point? I can buy it digitally in 4K for $20 but I might wait if it's coming to one of the services.

Anyone know?",venom : carnage streaming subscription ? buy digitally 4k $ 20 wait 's coming services . ?
2983,1463252247370948613,Usunięta scena z filmu 'Venom: Let There Be Carnage'!  https://t.co/Wk9U2VdqQ6,usunięta scena filmu 'venom : carnage ' ! URL
2984,1463252184297050125,Venom let there be carnage was so wack omg,venom carnage wack omg
2990,1463251861230825472,"Three years after Tom Hardy snarled and slobbered his way onto the big screen as Venom, the sequel is here. #Venom: Let There Be Carnage is out digitally, with a Blu-ray™ release to follow on December 14 via @SonyPicturesCan: https://t.co/N0HhhBiyJc","tom hardy snarled slobbered onto screen venom , sequel . #venom : carnage digitally , blu-ray ™ release follow december 14 via @USER : URL"
2993,1463251711431086080,"My top 4 favorite movies that came out in 2021 (As of rn) 
1. Suicide Squad 2021 
2. Dune 2021 
3. Shangchi and the legend of the ten rings 
4. Ghostbusters:Afterlife/Venom let there be carnage https://t.co/QijK5edJqD",top 4 favorite movies 2021 ( rn ) 1 . suicide squad 2021 2 . dune 2021 3 . shangchi legend ten rings 4 . ghostbusters : afterlife / venom carnage URL
